customer_id,customer_name,age,city,product_id,product_name,category,purchase_date,purchase_quantity,price_per_unit,total_spent
6883,Rebecca Estrada,78.0,Travismouth,175,Almond Butter,Snack,2024-06-19,1.0,17.08,17.08
6884,Jillian Thomas,73.0,Howardborough,189,Organic Apples,Dairy,2024-04-16,1.0,5.31,5.31
6885,Nicholas Lopez,41.0,Lewisberg,136,Fresh Milk,Dairy,2024-01-04,4.0,8.07,32.28
6886,Dana Miller,54.0,North Kyleview,118,Organic Apples,Vegetable,2024-03-13,3.0,5.07,15.21
6888,Daniel Wilson,56.0,Lisaside,153,Almond Butter,Dairy,2024-02-12,1.0,15.5,15.5
6889,Courtney Todd,46.0,South Kristinaburgh,125,Granola,Snack,2024-06-13,2.0,9.24,18.48
6890,Jacob Hess,48.0,Scottside,161,Granola,Dairy,2024-03-02,3.0,10.45,31.349999999999998
6891,Ariana Wilson,58.0,East Michaelview,157,Granola,Dairy,2024-02-09,2.0,18.99,37.98
6892,Ruth Rivera,37.0,North Stevenstad,194,Organic Apples,Vegetable,2024-06-14,3.0,14.7,44.099999999999994
6893,Paul Salinas,24.0,Ryanberg,187,Kale,Snack,2024-05-19,1.0,2.76,2.76
6895,Michael Bishop,32.0,Ashleyside,144,Fresh Milk,Organic,2024-07-26,4.0,14.15,56.6
6896,Anna Alvarado,19.0,Jennyhaven,157,Organic Apples,Dairy,2024-10-10,2.0,3.52,7.04
6897,Marc Lang,43.0,North Mark,116,Fresh Milk,Organic,2024-01-23,3.0,9.11,27.33
6898,Thomas Frazier,46.0,West Pamelabury,198,Kale,Dairy,2024-07-21,2.0,8.02,16.04
6899,Cheryl Weaver,36.0,Shannonhaven,172,Granola,Dairy,2024-10-18,1.0,14.23,14.23
6900,Jill Gordon,19.0,Haynesborough,175,Tofu,Vegetable,2024-10-09,2.0,15.5,31.0
6903,Joseph Reyes,57.0,North Tyroneport,116,Tofu,Organic,2024-10-01,1.0,19.29,19.29
6904,Jamie Gentry,29.0,Lake Caseybury,192,Kale,Organic,2024-05-13,1.0,18.45,18.45
6905,Christina Hernandez,76.0,West Jenniferville,169,Kale,Snack,2024-09-08,2.0,11.78,23.56
6906,Donna Hicks,38.0,Tinahaven,134,Granola,Organic,2024-10-02,4.0,11.3,45.2
6908,Joshua Guerrero,66.0,Pora Jeremiahborough,124,TOFU,Organic,2024-07-11,3.0,15.67,47.01
6909,Sarah Randolph,21.0,South Adam,126,Almond Butter,Organic,2024-09-06,4.0,7.43,29.72
6910,Timothy Baxter,40.0,Lake Don,199,Almond Butter,Snack,2024-04-14,1.0,6.7,6.7
6911,Michelle Parker,38.0,Maldonadomouth,168,Granola,Snack,2024-02-19,1.0,12.74,12.74
6912,Jennifer Ellis,42.0,Lake Erica,126,Granola,Vegetable,2024-06-14,3.0,9.72,29.160000000000004
6913,Scott Reese MD,73.0,South Darius,114,Almond Butter,Dairy,2024-02-01,2.0,15.91,31.82
6914,Harry Clark,18.0,Dustinstad,198,Organic Apples,Vegetable,2024-02-09,3.0,453.23,1359.69
6915,Steven Gonzalez,48.0,Port Ronaldport,152,Kale,Dairy,2024-02-03,3.0,11.65,34.95
6916,Linda Green,57.0,Robertsmouth,158,Granola,Vegetable,2024-02-21,2.0,10.62,21.24
6917,Andre Holmes,45.0,Lake James,182,Kale,Snack,2024-10-15,3.0,8.18,24.54
6918,Angel Hansen,75.0,Brianshire,117,Granola,Organic,2024-03-26,1.0,10.52,10.52
6919,Suzanne Huang,40.0,West Shawn,151,Tofu,Organic,2024-08-15,2.0,5.04,10.08
6920,Stacey Odonnell,30.0,Lake Stevetown,161,Almond Butter,Organic,2024-04-17,2.0,3.72,7.44
6921,Ryan Archer,68.0,East Nancyborough,131,Organic Apples,Organic,2024-02-04,2.0,6.21,12.42
6922,Brenda Harding,42.0,Brandtmouth,122,Fresh Milk,Snack,2024-08-09,3.0,1.38,4.14
6923,Ernest Turner,22.0,North Williambury,154,Fresh Milk,Vegetable,2024-01-08,1.0,8.59,8.59
6924,Amanda Wright,57.0,Karenchester,187,Organic Apples,Organic,2024-03-29,3.0,8.93,26.79
6925,Michele Allen,38.0,Amyberg,173,Granola,Dairy,2024-02-19,3.0,1.73,5.1899999999999995
6926,Mandy Martin,34.0,Rosstown,108,Organic Apples,Vegetable,2024-04-16,4.0,10.68,42.72
6927,Heather Bruce,45.0,West Maryport,186,Granola,Dairy,2024-04-15,4.0,2.7,10.8
6928,Michael Johnson,65.0,Perezside,162,Fresh Milk,Vegetable,2024-04-08,2.0,15.86,31.72
6929,Jessica Rodriguez,65.0,New Courtneyshire,183,Almond Butter,Snack,2024-11-05,3.0,19.97,59.91
6930,Andrea Smith,77.0,Davisshire,197,Organic Apples,Organic,2024-02-20,3.0,11.05,33.150000000000006
6931,Andrew Kramer,74.0,East Shawn,191,Fresh Milk,Organic,2024-09-30,4.0,19.59,78.36
6932,Jose Thompson,30.0,Amyland,168,Almond Butter,Vegetable,2024-08-18,1.0,10.53,10.53
6933,Kathy Farrell,71.0,Lake Tammy,135,Granola,Dairy,2024-05-06,3.0,16.1,48.300000000000004
6934,Curtis Armstrong,64.0,North Michael,175,Organic Apples,Vegetable,2024-09-24,3.0,7.72,23.16
6935,Marcus Garza,76.0,South Nicoleside,192,Granola,Vegetable,2024-01-07,2.0,4.13,8.26
6936,Molly Hughes,57.0,Martinbury,180,Organic Apples,Snack,2024-03-01,3.0,7.83,23.490000000000002
6937,Raymond Garcia,23.0,Hugheshaven,169,Fresh Milk,Dairy,2024-04-15,2.0,14.03,28.06
6938,Todd Pugh,39.0,Lake Sheila,168,Kale,Organic,2024-06-09,3.0,3.46,10.379999999999999
6939,Brenda Sampson,72.0,East Kennethbury,130,Granola,Vegetable,2024-09-24,2.0,6.85,13.7
6940,Darryl Edwards,31.0,Marshallberg,124,Granola,Vegetable,2024-07-28,4.0,16.57,66.28
6941,Amanda Cantu,51.0,Donaldchester,147,Granola,Snack,2024-03-16,2.0,11.33,22.66
6942,Mary Jones,22.0,Jenniferborough,161,Almond Butter,Vegetable,2024-08-12,4.0,14.01,56.04
6944,Michelle Buck,72.0,Robertstad,177,Organic Apples,Snack,2024-01-25,3.0,7.79,23.37
6945,Travis Hunt,65.0,West Dana,182,Kale,Dairy,2024-10-07,2.0,6.2,12.4
6946,Lisa Smith,44.0,Floreston,161,Organic Apples,Dairy,2024-05-30,2.0,19.05,38.1
6947,Blake Simmons,24.0,Lake Kristina,130,Almond Butter,Snack,2024-10-07,2.0,19.54,39.08
6948,Louis Mccarty,35.0,South Robertland,120,Granola,Organic,2024-06-16,3.0,6.76,20.28
6949,Jennifer Miller,35.0,Briantown,126,Fresh Milk,Vegetable,2024-08-03,1.0,8.46,8.46
6950,Nathan Clark,31.0,Rayside,111,Tofu,Organic,2024-04-15,1.0,12.87,12.87
6951,Karen Taylor,70.0,Robertsfurt,186,Organic Apples,Dairy,2024-06-26,3.0,2.22,6.66
6952,Douglas Tucker,39.0,East Stevenfort,103,Tofu,Vegetable,2024-07-01,4.0,13.43,53.72
6953,Nichole Vega,20.0,Webbchester,157,Tofu,Snack,2024-03-25,2.0,8.72,17.44
6954,Cindy Lewis,66.0,Mannport,187,Kale,Vegetable,2024-05-05,2.0,6.11,12.22
6955,Diane Shaffer,31.0,Lake Francis,137,Organic Apples,Dairy,2024-10-09,2.0,5.3,10.6
6956,Douglas Smith,19.0,North Erica,146,Granola,Vegetable,2024-08-23,4.0,6.95,27.8
6957,Cynthia Castillo,27.0,New Mark,121,Granola,Snack,2024-11-05,3.0,4.85,14.549999999999999
6958,Bradley Ross,40.0,New Markside,149,Kale,Organic,2024-06-07,4.0,19.91,79.64
6959,Jesus Smith,68.0,Keithchester,162,Almond Butter,Dairy,2024-08-10,3.0,17.93,53.79
6960,Devin Hicks,38.0,South Kathleen,132,Tofu,Organic,2024-07-04,1.0,9.64,9.64
6961,Rachel Valdez,71.0,Port Katelynborough,152,Almond Butter,Organic,2024-05-30,4.0,19.87,79.48
6962,Edward Martinez,60.0,West Arielhaven,180,Organic Apples,Vegetable,2024-03-16,3.0,19.63,58.89
6963,Maurice Travis,51.0,East William,176,Kale,Snack,2024-04-19,2.0,19.26,38.52
6964,Annette Thomas,24.0,East Dennis,186,Granola,Dairy,2024-08-11,2.0,7.03,14.06
6965,Alexis Hahn,19.0,Jaimeland,147,Organic Apples,Snack,2024-09-05,4.0,15.62,62.48
6966,Amy Cunningham,33.0,Thomasborough,184,Tofu,Vegetable,2024-07-04,4.0,1.49,5.96
6967,Rebecca Newton,77.0,Port Abigail,113,Kale,Snack,2024-02-29,3.0,7.19,21.57
6968,Joshua Leonard,31.0,Bakerhaven,107,Kale,Vegetable,2024-07-23,4.0,16.95,67.8
6969,Ashley Conley,22.0,Lake Misty,104,Almond Butter,Dairy,2024-03-17,1.0,14.04,14.04
6970,Wayne Simpson,25.0,Aliciaburgh,173,Granola,Dairy,2024-10-01,3.0,19.3,57.900000000000006
6971,Johnny Moore,23.0,New Peter,199,Organic Apples,Vegetable,2024-08-08,2.0,9.01,18.02
6972,Derek Lutz,49.0,Port John,179,Kale,Organic,2024-04-15,4.0,8.81,35.24
6973,Daisy Baker,22.0,Lisabury,171,Organic Apples,Organic,2024-08-07,4.0,12.27,49.08
6974,Wendy Martin,67.0,North Tommy,109,Granola,Organic,2024-01-30,3.0,17.8,53.400000000000006
6975,Diane Anderson,32.0,Pattersonport,155,Fresh Milk,Vegetable,2024-04-13,2.0,2.72,5.44
6976,Michael Ward,62.0,North Michaelland,143,Organic Apples,Organic,2024-10-27,1.0,18.38,18.38
6977,James Walker,75.0,Port Gregory,199,Organic Apples,Dairy,2024-02-05,3.0,15.29,45.87
6978,Vanessa Spencer,59.0,Hartside,133,Almond Butter,Dairy,2024-05-22,3.0,2.35,7.050000000000001
6979,Derek Harvey,24.0,Lake Nicole,165,Organic Apples,Vegetable,2024-01-02,1.0,12.55,12.55
6980,Amy Thomas,71.0,Vanessatown,158,Fresh Milk,Snack,2024-08-14,1.0,7.67,7.67
6981,Kristina Gutierrez,77.0,Cindyberg,133,Fresh Milk,Vegetable,2024-08-05,2.0,15.05,30.1
6982,Sarah Rice,37.0,Ramosfort,105,Fresh Milk,Organic,2024-02-23,2.0,7.15,14.3
6983,Donald Ruiz,60.0,Lisaview,120,Organic Apples,Dairy,2024-05-24,4.0,16.08,64.32
6984,Karen Davis,32.0,West Robertview,173,Fresh Milk,Snack,2024-08-28,2.0,10.36,20.72
6985,Jeff Jennings,22.0,East Ryanview,140,Kale,Organic,2024-10-03,2.0,1.98,3.96
6986,Heather Ortiz,47.0,Lake Jacob,124,Organic Apples,Organic,2024-06-16,2.0,12.1,24.2
6987,Michael Mejia,70.0,Lakd Laura,160,GRANOLA,Organic,2024-08-23,3.0,7.12,21.36
6988,Susan Kim,25.0,New Josephland,125,Granola,Organic,2024-04-18,1.0,1.65,1.65
6989,Sarah Simon,26.0,East Brenda,100,Organic Apples,Dairy,2024-01-15,4.0,370.8,1483.2
6990,John Harris,55.0,Rogersland,152,Fresh Milk,Organic,2024-09-16,4.0,18.6,74.4
6991,Roy Lewis,56.0,Lake Oliviafort,132,Kale,Snack,2024-09-28,2.0,17.85,35.7
6992,Shannon Santiago,51.0,Charlesshire,137,Tofu,Organic,2024-06-06,1.0,10.14,10.14
6994,Joseph Garcia,33.0,New Micheal,180,Fresh Milk,Snack,2024-09-12,4.0,4.02,16.08
6995,Zachary Shelton,62.0,East Johnland,157,Tofu,Vegetable,2024-04-15,3.0,10.01,30.03
6997,Eric Munoz,56.0,New Margaret,170,Fresh Milk,Dairy,2024-08-25,4.0,9.94,39.76
6998,Nicholas Kent,62.0,East Melissahaven,128,Tofu,Vegetable,2024-03-31,4.0,19.07,76.28
6999,Brenda Farrell,22.0,Timothytown,118,Tofu,Dairy,2024-08-03,2.0,17.63,35.26
7000,Steven Blackwell,68.0,East Deborahport,134,Organic Apples,Organic,2024-02-22,1.0,1.26,1.26
7001,Paul Gonzalez,63.0,Stevenland,142,Fresh Milk,Organic,2024-08-10,1.0,8.5,8.5
7002,Patricia Li,68.0,East Andrew,183,Fresh Milk,Vegetable,2024-08-18,3.0,10.82,32.46
7003,Jasmine Johnson,48.0,West Ricardoburgh,197,Organic Apples,Snack,2024-07-05,1.0,10.09,10.09
7004,George Ramirez,69.0,North Jeffrey,119,Almond Butter,Snack,2024-09-22,2.0,17.2,34.4
7005,Charles Smith,19.0,Barrmouth,133,Organic Apples,Vegetable,2024-06-14,3.0,16.04,48.12
7006,Alan Davis,35.0,East Frankview,126,Kale,Organic,2024-09-03,1.0,18.13,18.13
7007,Amy Brown,18.0,West Erin,154,Fresh Milk,Dairy,2024-04-08,1.0,450.37,450.37
7008,Anna Moore DVM,43.0,Jamesland,107,Fresh Milk,Organic,2024-08-31,3.0,4.79,14.370000000000001
7009,Diana Mcbride,66.0,Port Dawnfort,153,Organic Apples,Dairy,2024-07-06,3.0,7.68,23.04
7010,Albert Lynn,47.0,Lake Alexanderview,138,Almond Butter,Organic,2024-03-31,2.0,9.79,19.58
7011,Shannon Cole,20.0,Michelleville,106,Organic Apples,Organic,2024-01-12,1.0,7.65,7.65
7012,Amy Berger,41.0,Hillmouth,152,Granola,Vegetable,2024-08-20,4.0,14.8,59.2
7013,Roy Clarke,63.0,Fisherside,150,Granola,Snack,2024-02-23,4.0,19.53,78.12
7015,Courtney Scott,33.0,Christopherborough,180,Almond Butter,Vegetable,2024-01-09,3.0,10.92,32.76
7016,Kenneth Huff,38.0,Kristenfort,115,Fresh Milk,Snack,2024-04-17,2.0,9.83,19.66
7018,Kristen Hall,79.0,South Edwinmouth,172,Kale,Vegetable,2024-10-09,4.0,13.12,52.48
7019,Danielle Shields,19.0,West Bradleyborough,120,Organic Apples,Snack,2024-05-17,4.0,13.0,52.0
7020,Tiffany Morse,72.0,Gibsonmouth,126,Granola,Organic,2024-11-03,1.0,17.39,17.39
7021,Krista Kramer,59.0,South Nicholasberg,199,Granola,Dairy,2024-09-23,3.0,3.94,11.82
7022,Bethany Clark,53.0,Brewerberg,140,Tofu,Organic,2024-03-16,1.0,6.59,6.59
7023,Michael Juarez,55.0,Michaelview,157,Granola,Organic,2024-10-15,1.0,8.92,8.92
7024,Kathleen Gregory,72.0,West Ronald,154,Granola,Organic,2024-07-16,2.0,15.74,31.48
7025,Jillian Edwards DDS,68.0,Greioryside,165,KALE,Dairy,2024-07-17,4.0,3.39,13.56
7026,Ian Sawyer,40.0,Colonfort,179,Tofu,Vegetable,2024-09-28,4.0,13.56,54.24
7027,Robert Freeman,38.0,North Conniebury,101,Granola,Dairy,2024-10-14,1.0,9.24,9.24
7028,Jeffrey Joyce,25.0,North Bill,109,Tofu,Dairy,2024-05-27,2.0,9.36,18.72
7029,Judy Hicks,42.0,Heatherview,133,Kale,Vegetable,2024-10-21,3.0,11.83,35.49
7030,Manuel Gonzalez,79.0,North Ginamouth,166,Granola,Dairy,2024-10-25,3.0,4.19,12.57
7031,Jennifer Sawyer,45.0,Ernestville,180,Almond Butter,Organic,2024-09-11,3.0,2.39,7.17
7032,Kathy Castillo,57.0,Smithborough,108,Granola,Dairy,2024-10-11,4.0,8.11,32.44
7033,Brendan Pope,19.0,South Mark,118,Kale,Snack,2024-10-18,3.0,17.7,53.099999999999994
7034,Connie Anderson,30.0,Cookview,168,Tofu,Organic,2024-04-09,1.0,14.11,14.11
7036,Monica James,73.0,Lake Josephtown,161,Fresh Milk,Snack,2024-01-12,1.0,16.07,16.07
7038,Linda Benson,38.0,Harrisport,165,Kale,Vegetable,2024-08-08,3.0,9.67,29.009999999999998
7039,Christopher Stewart,70.0,West Kaylaborough,162,Tofu,Snack,2024-04-15,4.0,2.51,10.04
7040,Stephanie Gallagher,62.0,New Andreastad,120,Kale,Snack,2024-05-22,4.0,18.55,74.2
7041,Jennifer Moore MD,73.0,Mullinschester,135,Fresh Milk,Snack,2024-02-12,3.0,18.28,54.84
7042,Pedro Dean,27.0,Lake Andrea,182,Kale,Vegetable,2024-06-14,1.0,2.37,2.37
7043,Clayton Lewis,33.0,Lake Angela,169,Tofu,Snack,2024-03-07,2.0,5.4,10.8
7044,Catherine Jensen,43.0,South Brandy,168,Almond Butter,Snack,2024-04-30,1.0,12.96,12.96
7045,Antonio Ortega,60.0,North Daniel,190,Almond Butter,Vegetable,2024-08-14,2.0,16.31,32.62
7047,Teresa Long,47.0,North Cathy,108,Fresh Milk,Organic,2024-04-10,2.0,17.26,34.52
7048,Adam Acevedo,18.0,South Stevenmouth,194,Tofu,Snack,2024-06-03,3.0,8.04,24.119999999999997
7049,Sarah Olson,18.0,West Danielle,172,Granola,Organic,2024-06-24,3.0,8.3,24.900000000000002
7050,Amy Nash,54.0,Martinport,109,Kale,Snack,2024-09-06,4.0,4.57,18.28
7051,Joseph Anderson,33.0,North Josephchester,140,Almond Butter,Organic,2024-10-30,3.0,13.16,39.480000000000004
7052,Regina Jackson,53.0,Smithmouth,170,Granola,Vegetable,2024-03-17,1.0,18.56,18.56
7053,Thomas Phillips,50.0,Amandashire,112,Fresh Milk,Dairy,2024-05-31,2.0,1.02,2.04
7054,Brian Hicks,32.0,Lisashire,144,Kale,Organic,2024-03-10,1.0,6.72,6.72
7055,Amanda Dixon,63.0,Lopezland,115,Granola,Organic,2024-07-14,3.0,12.03,36.089999999999996
7056,William Fitzpatrick,77.0,Karenhaven,183,Almond Butter,Vegetable,2024-04-01,2.0,7.05,14.1
7057,Melissa Barnes,44.0,Lake Jesse,145,Organic Apples,Organic,2024-10-10,4.0,18.13,72.52
7058,Angela Mitchell,28.0,Martinport,124,Fresh Milk,Vegetable,2024-07-17,2.0,15.83,31.66
7059,Kristin Graham,20.0,Mindychester,126,Fresh Milk,Dairy,2024-03-29,3.0,3.05,9.149999999999999
7060,Dr. Tiffany Gonzales,55.0,West Jamesfurt,138,Almond Butter,Organic,2024-01-03,2.0,17.38,34.76
7061,Donald Adams,37.0,Lake Meghan,143,Fresh Milk,Organic,2024-09-13,3.0,10.85,32.55
7062,Scott Thompson,30.0,South David,155,Granola,Vegetable,2024-05-08,3.0,15.35,46.05
7063,Alyssa Pham,44.0,Andersonport,146,Kale,Dairy,2024-07-14,3.0,7.98,23.94
7064,Danielle Hughes,30.0,East Morganhaven,155,Tofu,Dairy,2024-06-22,2.0,15.5,31.0
7065,David Johnson,40.0,East Sherry,151,Fresh Milk,Organic,2024-03-02,3.0,16.47,49.41
7067,Derek Mcdonald,31.0,Selenaland,169,Almond Butter,Vegetable,2024-03-28,2.0,18.1,36.2
7069,James Villarreal,62.0,New Cynthia,161,Granola,Snack,2024-09-21,1.0,1.21,1.21
7070,Joel Singleton,44.0,Davidland,123,Kale,Snack,2024-05-20,3.0,18.04,54.12
7071,Patrick Taylor Jr.,62.0,Deborahview,148,Granola,Dairy,2024-09-09,2.0,2.0,4.0
7072,Rachel Lara,54.0,North Victoriaview,190,Granola,Vegetable,2024-03-04,189.0,19.16,3621.2400000000002
7074,Christopher Gordon,68.0,New Davidshire,159,Kale,Dairy,2024-10-30,2.0,2.09,4.18
7075,Morgan Rios,33.0,South Dalton,114,Organic Apples,Vegetable,2024-03-30,1.0,11.15,11.15
7076,Brittany Davis,32.0,Joshuastad,179,Fresh Milk,Vegetable,2024-07-16,2.0,10.44,20.88
7077,Daniel Johnson,34.0,Port Lisa,120,Almond Butter,Dairy,2024-07-01,3.0,10.01,30.03
7078,Laurie Norman,76.0,Port Deanna,133,Almond Butter,Organic,2024-11-06,1.0,11.91,11.91
7079,Matthew Howard,25.0,Oconnorton,122,Kale,Vegetable,2024-05-10,2.0,7.25,14.5
7080,Jennifer Miller,44.0,Leeshire,190,Organic Apples,Dairy,2024-03-16,3.0,11.45,34.349999999999994
7081,James Palmer,56.0,Williamfurt,170,Fresh Milk,Organic,2024-05-19,4.0,14.63,58.52
7083,Patrick Martinez,40.0,South Richardtown,119,Tofu,Vegetable,2024-09-22,4.0,16.09,64.36
7084,Margaret Brewer,29.0,Port Aaron,165,Fresh Milk,Vegetable,2024-02-11,2.0,192.48,384.96
7085,Robert Martin,47.0,East Nicole,178,Tofu,Organic,2024-01-31,1.0,11.11,11.11
7086,Rebecca Spencer,35.0,East Jennifer,170,Organic Apples,Organic,2024-03-18,2.0,1.77,3.54
7087,Ryan Flores,30.0,Craigmouth,134,Granola,Organic,2024-05-28,1.0,9.8,9.8
7088,Jason Martin,76.0,New Kurtborough,169,Fresh Milk,Snack,2024-07-25,3.0,14.94,44.82
7089,Timothy Anthony,67.0,New Melissafurt,114,Almond Butter,Vegetable,2024-09-17,4.0,18.55,74.2
7090,Bradley Booth,77.0,North Kristin,174,Tofu,Dairy,2024-09-27,2.0,4.78,9.56
7091,Betty Fox,61.0,Port Andrewfort,144,Tofu,Vegetable,2024-09-02,4.0,19.1,76.4
7092,Herbert Michael,24.0,Wartton,111,ALMOND BUTTER,Snack,2024-03-29,3.0,12.03,36.089999999999996
7093,James Baker,54.0,New Katelyn,162,Tofu,Dairy,2024-08-30,4.0,1.83,7.32
7094,Debra Mercado,36.0,East Carlosmouth,146,Tofu,Dairy,2024-02-27,3.0,3.12,9.36
7095,Joseph Burgess,63.0,Kristenview,199,Granola,Organic,2024-02-11,2.0,355.34,710.68
7096,Mrs. Becky Mejia,58.0,Jessicachester,126,Fresh Milk,Vegetable,2024-08-26,2.0,6.61,13.22
7098,Tyler Lee,47.0,Parksville,196,Almond Butter,Organic,2024-02-05,3.0,8.79,26.369999999999997
7099,Bianca Phillips,57.0,Porm Margaretbury,135,ORGANIC APPLES,Snack,2024-09-01,1.0,9.23,9.23
7100,David Smith,75.0,Wallerborough,110,Tofu,Snack,2024-04-21,3.0,4.09,12.27
7101,Tamara Romero,58.0,West Laura,187,Tofu,Snack,2024-04-01,3.0,6.53,19.59
7102,Melinda Robinson,70.0,Matthewborough,164,Kale,Snack,2024-06-04,2.0,15.1,30.2
7103,Victoria Figueroa,74.0,Nixonfurt,111,Almond Butter,Snack,2024-07-19,1.0,14.6,14.6
7104,Morgan Cook,58.0,Port Albert,160,Granola,Vegetable,2024-10-15,4.0,7.21,28.84
7105,Kevin Hill,53.0,Terristad,169,Fresh Milk,Dairy,2024-07-14,3.0,16.13,48.39
7106,Peter Jackson,48.0,Christopherfurt,152,Tofu,Vegetable,2024-05-20,4.0,18.53,74.12
7107,Matthew Heath,59.0,Jimenezton,133,Kale,Snack,2024-02-27,4.0,13.62,54.48
7108,Kristy Clements,66.0,Chanville,169,Almond Butter,Vegetable,2024-09-07,4.0,8.28,33.12
7109,Kristy Stone,65.0,Elizabethport,133,Tofu,Dairy,2024-07-20,4.0,16.1,64.4
7110,Michelle Odom,44.0,Johnland,160,Kale,Snack,2024-05-24,2.0,13.63,27.26
7111,Lisa Webster,27.0,Herreraside,172,Kale,Vegetable,2024-01-28,4.0,17.69,70.76
7112,Dr. Melissa Manning,23.0,Aguirreborough,190,Granola,Organic,2024-01-08,4.0,6.33,25.32
7113,Julie Wright,32.0,Merrittville,116,Granola,Dairy,2024-03-01,4.0,8.19,32.76
7114,Rachel Welch,60.0,Chenview,160,Kale,Snack,2024-07-15,3.0,17.04,51.12
7115,Brandon Stone,59.0,Port Patrick,104,Fresh Milk,Organic,2024-02-11,4.0,2.99,11.96
7116,Mary Brown,58.0,Reedstad,149,Fresh Milk,Snack,2024-10-27,2.0,11.51,23.02
7117,Kelly Cunningham,77.0,Nicholaston,177,Organic Apples,Vegetable,2024-04-26,4.0,8.76,35.04
7118,Daniel Obrien,29.0,East Janeberg,107,Kale,Snack,2024-03-20,3.0,3.29,9.870000000000001
7119,Francisco Welch,53.0,South Haleyville,132,Fresh Milk,Dairy,2024-02-17,1.0,9.11,9.11
7120,Eric Ramirez,29.0,North Brandonbury,132,Tofu,Vegetable,2024-10-07,4.0,9.64,38.56
7121,Debra Houston,27.0,Brownmouth,181,Fresh Milk,Vegetable,2024-06-12,1.0,8.9,8.9
7122,Christopher Parks,57.0,Melissamouth,119,Fresh Milk,Dairy,2024-10-22,4.0,4.45,17.8
7123,Mark Russo,48.0,Lake Brittanyburgh,126,Tofu,Snack,2024-08-04,2.0,18.17,36.34
7124,Cindy Barnes,76.0,New John,122,Tofu,Vegetable,2024-08-14,4.0,16.04,64.16
7125,Troy Jones,49.0,New John,185,Organic Apples,Organic,2024-04-11,3.0,12.09,36.269999999999996
7126,Leslie Hickman,63.0,North Rebekah,170,Fresh Milk,Vegetable,2024-01-03,1.0,14.87,14.87
7127,Susan Garcia,65.0,Fischerville,123,Tofu,Vegetable,2024-10-11,4.0,7.69,30.76
7128,Robert Chen,54.0,Newojennifer,142,ALMOND BUTTER,Dairy,2024-01-15,2.0,12.71,25.42
7129,Raven Williams,32.0,Mariahport,137,Fresh Milk,Organic,2024-05-23,1.0,1.34,1.34
7130,Robert Harris,34.0,Sandersborough,131,Fresh Milk,Organic,2024-10-21,2.0,9.53,19.06
7131,Jeffrey Reyes,20.0,Abigailshire,121,Organic Apples,Dairy,2024-09-14,4.0,13.57,54.28
7132,Kaitlyn Roberson,34.0,South Kennethview,159,Kale,Snack,2024-06-29,1.0,3.68,3.68
7133,Emily Adams,45.0,Anthonyhaven,142,Tofu,Snack,2024-08-02,3.0,7.14,21.419999999999998
7134,Stephanie Young,59.0,West Williamhaven,190,Organic Apples,Vegetable,2024-07-22,2.0,5.24,10.48
7135,Timothy Collins,79.0,Berryville,173,Granola,Vegetable,2024-05-01,2.0,3.86,7.72
7136,Randy Arias,18.0,Wayneside,183,Granola,Vegetable,2024-02-14,4.0,10.93,43.72
7137,Paul Kelly,48.0,New Shelbyfort,180,Granola,Organic,2024-01-15,3.0,13.37,40.11
7138,Dawn Sloan,44.0,East Ryantown,143,Organic Apples,Vegetable,2024-03-01,3.0,8.91,26.73
7140,Kevin White,27.0,West Courtney,101,Granola,Snack,2024-09-04,3.0,8.39,25.17
7141,Renee Hernandez,23.0,Haydenside,180,Organic Apples,Organic,2024-02-27,4.0,15.11,60.44
7142,Joseph Glenn,75.0,New Tylerfurt,149,Almond Butter,Organic,2024-10-18,1.0,8.72,8.72
7143,Paul Miller,60.0,Johnsonmouth,130,Almond Butter,Organic,2024-01-19,4.0,5.85,23.4
7144,Alexandria Sanders,61.0,Lake Johnborough,123,Granola,Organic,2024-09-25,3.0,11.62,34.86
7145,Anna Brown,37.0,New Charlesburgh,166,Fresh Milk,Vegetable,2024-05-05,1.0,16.72,16.72
7146,Taylor Roberts,45.0,Peterberg,122,Fresh Milk,Organic,2024-01-22,1.0,9.34,9.34
7147,Jasmine Fleming,32.0,South Caitlynchester,162,Granola,Snack,2024-09-12,3.0,13.65,40.95
7148,Joseph Hart,37.0,South Ashley,142,Organic Apples,Vegetable,2024-01-01,1.0,18.09,18.09
7149,Eric Gonzalez,52.0,Kimtown,192,Almond Butter,Vegetable,2024-03-12,2.0,12.61,25.22
7150,Jeffrey Silva,29.0,New Nicole,174,Granola,Organic,2024-02-21,1.0,19.03,19.03
7151,Robin Robles,40.0,Vancemouth,150,Kale,Organic,2024-10-20,4.0,4.9,19.6
7152,Emily Terry,47.0,Gonzalezburgh,162,Organic Apples,Dairy,2024-04-03,3.0,5.79,17.37
7153,Brian Rogers,64.0,New Alexanderside,116,Organic Apples,Vegetable,2024-05-14,3.0,3.95,11.850000000000001
7154,Robert Johnson,64.0,Brendaborough,135,Fresh Milk,Snack,2024-04-27,4.0,4.01,16.04
7155,Jessica Avila,62.0,Sotoside,154,Tofu,Snack,2024-02-06,2.0,12.8,25.6
7156,Douglas Baker,56.0,Jarvisberg,120,Tofu,Dairy,2024-09-11,2.0,1.22,2.44
7157,Joseph Miller,69.0,Nicholasbury,133,Granola,Organic,2024-05-11,1.0,8.9,8.9
